YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,Geolocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2022,2022,OH,Ohio,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Age-adjusted Prevalence,27.9,27.9,,,21.6,35.2,Race/Ethnicity,"Multiracial, non-Hispanic",POINT (-82.40426005599966 40.06021014100048),39,HEA,HEA01,AGEADJPREV,RACE,MRC
2022,2022,GA,Georgia,BRFSS,Immunization,Pneumococcal vaccination among adults aged 18â€“64 years who are at increased risk,%,Age-adjusted Prevalence,27.6,27.6,,,24.0,31.4,Overall,Overall,POINT (-83.62758034599966 32.83968109300048),13,IMM,IMM03,AGEADJPREV,OVERALL,OVR
2021,2021,AK,Alaska,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",Number,Number,132.0,132.0,,,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-147.72205903599973 64.84507995700051),2,COPD,COPD06,NMBR,RACE,AIAN
2015,2019,TN,Tennessee,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,8.3,8.3,,,5.7,11.6,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-85.77449091399967 35.68094058000048),47,CAN,CAN01,AGEADJRATE,RACE,API
2020,2020,UT,Utah,BRFSS,Tobacco,Current cigarette smoking among adults,%,Age-adjusted Prevalence,7.1,7.1,,,6.2,8.1,Sex,Female,POINT (-111.58713063499971 39.360700171000474),49,TOB,TOB04,AGEADJPREV,SEX,SEXF
2015,2019,NM,New Mexico,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Crude Rate,456.8,456.8,,,451.1,462.6,Sex,Female,POINT (-106.24058098499967 34.52088095200048),35,CAN,CAN07,CRDRATE,SEX,SEXF
2022,2022,CA,California,BRFSS,Alcohol,Binge drinking prevalence among adults,%,Crude Prevalence,23.4,23.4,,,21.6,25.4,Age,Age 18-44,POINT (-120.99999953799971 37.63864012300047),6,ALC,ALC06,CRDPREV,AGE,AGE1844
2016,2020,IA,Iowa,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",Number,Number,3407.0,3407.0,,,,,Sex,Male,POINT (-93.81649055599968 42.46940091300047),19,CAN,CAN08,NMBR,SEX,SEXM
2021,2021,TN,Tennessee,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",Number,Number,3557.0,3557.0,,,,,Age,Age >=65,POINT (-85.77449091399967 35.68094058000048),47,COPD,COPD05,NMBR,AGE,AGE65P
2019,2019,CT,Connecticut,NVSS,Asthma,"Asthma mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,1.0,1.0,,,0.7,1.4,Overall,Overall,POINT (-72.64984095199964 41.56266102000046),9,AST,AST01,AGEADJRATE,OVERALL,OVR
2020,2020,CO,Colorado,BRFSS,Tobacco,Quit attempts in the past year among adult current smokers,%,Crude Prevalence,62.3,62.3,,,54.3,69.6,Race/Ethnicity,Hispanic,POINT (-106.13361092099967 38.843840757000464),8,TOB,TOB06,CRDPREV,RACE,HIS
2019,2019,NH,New Hampshire,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,53.9,53.9,,,50.0,57.7,Overall,Overall,POINT (-71.50036091999965 43.65595011300047),33,CVD,CVD02,AGEADJPREV,OVERALL,OVR
2019,2019,TN,Tennessee,BRFSS,Arthritis,Arthritis among adults,%,Age-adjusted Prevalence,28.4,28.4,,,27.0,29.8,Overall,Overall,POINT (-85.77449091399967 35.68094058000048),47,ART,ART01,AGEADJPREV,OVERALL,OVR
2020,2020,CA,California,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",Number,Number,181.0,181.0,,,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-120.99999953799971 37.63864012300047),6,CVD,CVD08,NMBR,RACE,AIAN
2022,2022,ME,Maine,BRFSS,Cancer,Mammography use among women aged 50-74 years,%,Age-adjusted Prevalence,76.3,76.3,,,71.0,80.9,Overall,Overall,POINT (-68.98503133599962 45.254228894000505),23,CAN,CAN09,AGEADJPREV,OVERALL,OVR
2015,2019,GA,Georgia,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",Number,Number,14387.0,14387.0,,,,,Race/Ethnicity,"Black, non-Hispanic",POINT (-83.62758034599966 32.83968109300048),13,CAN,CAN07,NMBR,RACE,BLK
2021,2021,AL,Alabama,BRFSS,Social Determinants of Health,Lack of health insurance among adults aged 18-64 years,%,Age-adjusted Prevalence,13.4,13.4,,,11.7,15.4,Overall,Overall,POINT (-86.63186076199969 32.84057112200048),1,SDOH,SDH09,AGEADJPREV,OVERALL,OVR
2020,2020,MS,Mississippi,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,262.8,262.8,,,254.7,270.9,Sex,Female,POINT (-89.53803082499968 32.745510099000455),28,CVD,CVD09,CRDRATE,SEX,SEXF
2019,2019,DE,Delaware,BRFSS,Health Status,Average recent physically unhealthy days among adults,Number,Crude Mean,5.2,5.2,,,4.6,5.9,Age,Age >=65,POINT (-75.57774116799965 39.008830667000495),10,HEA,HEA02,CRDMEAN,AGE,AGE65P
2020,2020,FL,Florida,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as any diagnosis, Medicare-beneficiaries aged 65 years and older",Number,Number,115598.0,115598.0,,,,,Sex,Female,POINT (-81.92896053899966 28.932040377000476),12,COPD,COPD03,NMBR,SEX,SEXF
2020,2020,AZ,Arizona,BRFSS,Cancer,Colorectal cancer screening among adults aged 45-75 years,%,Age-adjusted Prevalence,47.7,47.7,,,36.6,59.2,Race/Ethnicity,"Asian, non-Hispanic",POINT (-111.76381127699972 34.865970280000454),4,CAN,CAN06,AGEADJPREV,RACE,ASN
2021,2021,LA,Louisiana,BRFSS,Arthritis,Work limitation due to arthritis among adults aged 18-64 years with arthritis,%,Crude Prevalence,45.0,45.0,,,40.7,49.4,Overall,Overall,POINT (-92.44568007099969 31.31266064400046),22,ART,ART04,CRDPREV,OVERALL,OVR
2022,2022,FL,Florida,BRFSS,Immunization,Influenza vaccination among adults,%,Age-adjusted Prevalence,25.6,25.6,,,14.2,41.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-81.92896053899966 28.932040377000476),12,IMM,IMM01,AGEADJPREV,RACE,AIAN
2019,2019,OH,Ohio,BRFSS,"Nutrition, Physical Activity, and Weight Status","Met aerobic physical activity guideline for substantial health benefits, adults",%,Crude Prevalence,45.7,45.7,,,43.8,47.7,Sex,Female,POINT (-82.40426005599966 40.06021014100048),39,NPAW,NPW09,CRDPREV,SEX,SEXF
2022,2022,VT,Vermont,BRFSS,Sleep,Short sleep duration among adults,%,Age-adjusted Prevalence,31.7,31.7,,,21.1,44.6,Race/Ethnicity,"Black, non-Hispanic",POINT (-72.51764079099962 43.62538123900049),50,SLEP,SLP03,AGEADJPREV,RACE,BLK
2020,2020,NE,Nebraska,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,%,Age-adjusted Prevalence,12.5,12.5,,,10.6,14.7,Sex,Male,POINT (-99.36572062299967 41.6410409880005),31,ORH,ORH03,AGEADJPREV,SEX,SEXM
2019,2019,MT,Montana,BRFSS,Immunization,Pneumococcal vaccination among adults aged 65 years and older,%,Crude Prevalence,77.9,77.9,,,65.8,86.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-109.42442064499971 47.06652897200047),30,IMM,IMM04,CRDPREV,RACE,AIAN
2022,2022,WI,Wisconsin,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Age-adjusted Prevalence,38.1,38.1,,,36.7,39.5,Overall,Overall,POINT (-89.81637074199966 44.39319117400049),55,NPAW,NPW14,AGEADJPREV,OVERALL,OVR
2021,2021,MO,Missouri,BRFSS,Tobacco,Current cigarette smoking among adults,%,Crude Prevalence,18.2,18.2,,,16.6,19.8,Sex,Male,POINT (-92.56630005299968 38.635790776000476),29,TOB,TOB04,CRDPREV,SEX,SEXM
2022,2022,FL,Florida,BRFSS,Immunization,Influenza vaccination among adults 18â€“64 who are at increased risk,%,Age-adjusted Prevalence,37.2,37.2,,,31.0,43.8,Race/Ethnicity,"White, non-Hispanic",POINT (-81.92896053899966 28.932040377000476),12,IMM,IMM02,AGEADJPREV,RACE,WHT
2020,2020,WY,Wyoming,BRFSS,Health Status,2 or more chronic conditions among adults,%,Crude Prevalence,16.0,16.0,,,14.6,17.5,Race/Ethnicity,"White, non-Hispanic",POINT (-108.10983035299967 43.23554134300048),56,HEA,HEA05,CRDPREV,RACE,WHT
2020,2020,WI,Wisconsin,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,Number,Crude 75th percentile,5.0,5.0,,,4.3,6.1,Race/Ethnicity,"White, non-Hispanic",POINT (-89.81637074199966 44.39319117400049),55,ALC,ALC04,CRD75TH,RACE,WHT
2020,2021,WY,Wyoming,NSCH,Oral Health,Receipt of evidence-based preventive dental services in the past 12 months among children and adolescents aged 1-17 years,%,Crude Prevalence,45.6,45.6,,,36.0,55.6,Race/Ethnicity,Hispanic,POINT (-108.10983035299967 43.23554134300048),56,ORH,ORH05,CRDPREV,RACE,HIS
2019,2020,WA,Washington,BRFSS,Cognitive Health and Caregiving,Subjective cognitive decline among adults aged 45 years and older,%,Age-adjusted Prevalence,9.5,9.5,,,8.2,11.0,Sex,Male,POINT (-120.47001078999972 47.52227862900048),53,CHC,CHC01,AGEADJPREV,SEX,SEXM
2019,2019,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults with arthritis,%,Crude Prevalence,57.0,57.0,,,41.2,71.5,Race/Ethnicity,Hispanic,POINT (-86.14996019399968 39.766910452000445),18,ART,ART05,CRDPREV,RACE,HIS
2020,2020,VA,Virginia,BRFSS,Chronic Obstructive Pulmonary Disease,Chronic obstructive pulmonary disease among adults,%,Crude Prevalence,5.0,5.0,,,4.2,5.9,Sex,Male,POINT (-78.45789046299967 37.54268067400045),51,COPD,COPD01,CRDPREV,SEX,SEXM
2019,2019,NJ,New Jersey,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as any diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,77.2,77.2,,,76.49,77.91,Sex,Female,POINT (-74.27369128799967 40.13057004800049),34,COPD,COPD03,AGEADJRATE,SEX,SEXF
2020,2020,FL,Florida,BRFSS,Social Determinants of Health,Lack of health insurance among adults aged 18-64 years,%,Age-adjusted Prevalence,25.3,25.3,,,22.6,28.3,Sex,Male,POINT (-81.92896053899966 28.932040377000476),12,SDOH,SDH09,AGEADJPREV,SEX,SEXM
2019,2019,ME,Maine,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause",Number,Number,573.0,573.0,,,,,Age,Age >=65,POINT (-68.98503133599962 45.254228894000505),23,CVD,CVD07,NMBR,AGE,AGE65P
2020,2020,SC,South Carolina,NVSS,Asthma,"Asthma mortality among all people, underlying cause","cases per 100,000",Crude Rate,2.2,2.2,,,1.6,2.8,Sex,Female,POINT (-81.04537120699968 33.998821303000454),45,AST,AST01,CRDRATE,SEX,SEXF
2019,2019,IN,Indiana,BRFSS,Health Status,Recent activity limitation among adults,Number,Crude Mean,2.9,2.9,,,2.5,3.2,Age,Age >=65,POINT (-86.14996019399968 39.766910452000445),18,HEA,HEA04,CRDMEAN,AGE,AGE65P
2021,2021,CA,California,BRFSS,Arthritis,Have taken an educational class to learn how to manage arthritis symptoms among adults with arthritis,%,Crude Prevalence,19.6,19.6,,,16.1,23.7,Sex,Female,POINT (-120.99999953799971 37.63864012300047),6,ART,ART07,CRDPREV,SEX,SEXF
2021,2021,KY,Kentucky,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Crude Prevalence,40.0,40.0,,,38.1,42.0,Race/Ethnicity,"White, non-Hispanic",POINT (-84.77497104799966 37.645970271000465),21,NPAW,NPW14,CRDPREV,RACE,WHT
2015,2019,MN,Minnesota,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause","per 100,000",Age-adjusted Rate,29.7,29.7,,,28.9,30.5,Sex,Female,POINT (-94.79420050299967 46.35564873600049),27,CAN,CAN04,AGEADJRATE,SEX,SEXF
2019,2019,NY,New York,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,56.6,56.6,,,52.9,60.2,Sex,Male,POINT (-75.54397042699964 42.82700103200045),36,CVD,CVD02,AGEADJPREV,SEX,SEXM
2022,2022,AK,Alaska,BRFSS,Social Determinants of Health,Lack of health insurance among adults aged 18-64 years,%,Crude Prevalence,5.0,5.0,,,2.9,8.5,Race/Ethnicity,"Multiracial, non-Hispanic",POINT (-147.72205903599973 64.84507995700051),2,SDOH,SDH09,CRDPREV,RACE,MRC
2021,2021,AK,Alaska,BRFSS,Arthritis,Arthritis among adults,%,Age-adjusted Prevalence,20.8,20.8,,,18.8,23.0,Sex,Male,POINT (-147.72205903599973 64.84507995700051),2,ART,ART01,AGEADJPREV,SEX,SEXM
2021,2021,US,United States,NVSS,Asthma,"Asthma mortality among all people, underlying cause","cases per 100,000",Crude Rate,0.6,0.6,,,0.5,0.6,Race/Ethnicity,Hispanic,,59,AST,AST01,CRDRATE,RACE,HIS
2019,2019,OK,Oklahoma,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,9.98,9.98,,,8.54,11.41,Race/Ethnicity,"Black, non-Hispanic",POINT (-97.52107021399968 35.47203135600046),40,COPD,COPD04,AGEADJRATE,RACE,BLK
2021,2021,AL,Alabama,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,"Hospitalization for chronic obstructive pulmonary disease as any diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,29.74,29.74,,,20.03,39.44,Race/Ethnicity,Hispanic,POINT (-86.63186076199969 32.84057112200048),1,COPD,COPD03,CRDRATE,RACE,HIS
2016,2020,PA,Pennsylvania,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",Number,Number,3598.0,3598.0,,,,,Sex,Male,POINT (-77.86070029399963 40.79373015200048),42,CAN,CAN04,NMBR,SEX,SEXM
2019,2019,MD,Maryland,BRFSS,Health Status,Frequent physical distress among adults,%,Age-adjusted Prevalence,9.5,9.5,,,8.9,10.2,Overall,Overall,POINT (-76.60926011099963 39.29058096400047),24,HEA,HEA03,AGEADJPREV,OVERALL,OVR
2021,2021,ND,North Dakota,ACS,Social Determinants of Health,Living below 150% of the poverty threshold among all people,%,Crude Prevalence,28.0,28.0,,,16.8,42.8,Race/Ethnicity,Hispanic,POINT (-100.11842104899966 47.47531977900047),38,SDOH,SDH01,CRDPREV,RACE,HIS
2021,2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,21.7,21.7,,,17.6,26.5,Sex,Female,POINT (-147.72205903599973 64.84507995700051),2,CHC,CHC03,CRDPREV,SEX,SEXF
2015,2019,FL,Florida,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence","per 100,000",Age-adjusted Rate,498.1,498.1,,,496.6,499.6,Race/Ethnicity,"White, non-Hispanic",POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN07,AGEADJRATE,RACE,WHT
2021,2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Age-adjusted Prevalence,20.3,20.3,,,12.7,30.9,Race/Ethnicity,Hispanic,POINT (-111.76381127699972 34.865970280000454),4,CHC,CHC03,AGEADJPREV,RACE,HIS
2021,2021,PA,Pennsylvania,BRFSS,Health Status,2 or more chronic conditions among adults,%,Crude Prevalence,13.1,13.1,,,9.3,18.1,Race/Ethnicity,Hispanic,POINT (-77.86070029399963 40.79373015200048),42,HEA,HEA05,CRDPREV,RACE,HIS
2019,2020,TN,Tennessee,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,32.7,32.7,,,27.7,38.1,Age,Age 45-64,POINT (-85.77449091399967 35.68094058000048),47,CHC,CHC03,CRDPREV,AGE,AGE4564
2021,2021,OK,Oklahoma,YRBSS,"Nutrition, Physical Activity, and Weight Status",Consumed regular soda at least one time daily among high school students,%,Crude Prevalence,25.2,25.2,,,20.2,31.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",POINT (-97.52107021399968 35.47203135600046),40,NPAW,NPW05,CRDPREV,RACE,AIAN
2019,2019,AL,Alabama,BRFSS,Diabetes,Diabetes among adults,%,Crude Prevalence,20.1,20.1,,,18.2,22.1,Age,Age 45-64,POINT (-86.63186076199969 32.84057112200048),1,DIA,DIA01,CRDPREV,AGE,AGE4564
2021,2021,ND,North Dakota,BRFSS,Health Status,Recent activity limitation among adults,Number,Crude Mean,1.9,1.9,,,1.6,2.2,Sex,Male,POINT (-100.11842104899966 47.47531977900047),38,HEA,HEA04,CRDMEAN,SEX,SEXM
2020,2020,LA,Louisiana,BRFSS,Asthma,Current asthma among adults,%,Age-adjusted Prevalence,16.6,16.6,,,9.3,28.0,Race/Ethnicity,"Multiracial, non-Hispanic",POINT (-92.44568007099969 31.31266064400046),22,AST,AST02,AGEADJPREV,RACE,MRC
2021,2021,HI,Hawaii,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying cause",Number,Number,37.0,37.0,,,,,Age,Age 45-64,POINT (-157.85774940299973 21.304850435000446),15,COPD,COPD05,NMBR,AGE,AGE4564
2016,2020,KS,Kansas,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",Number,Number,21.0,21.0,,,,,Race/Ethnicity,"Black, non-Hispanic",POINT (-98.20078122699965 38.34774030000045),20,CAN,CAN05,NMBR,RACE,BLK
2022,2022,AK,Alaska,BRFSS,Asthma,Current asthma among adults,%,Age-adjusted Prevalence,9.7,9.7,,,6.0,15.3,Race/Ethnicity,Hispanic,POINT (-147.72205903599973 64.84507995700051),2,AST,AST02,AGEADJPREV,RACE,HIS
2020,2020,OR,Oregon,BRFSS,Immunization,Pneumococcal vaccination among adults aged 18â€“64 years who are at increased risk,%,Crude Prevalence,27.6,27.6,,,19.0,38.2,Race/Ethnicity,Hispanic,POINT (-120.15503132599969 44.56744942400047),41,IMM,IMM03,CRDPREV,RACE,HIS
2020,2020,TX,Texas,BRFSS,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,%,Crude Prevalence,27.3,27.3,,,24.6,30.2,Age,Age 45-64,POINT (-99.42677020599967 31.827240407000488),48,NPAW,NPW06,CRDPREV,AGE,AGE4564
2022,2022,DE,Delaware,BRFSS,Social Determinants of Health,Lack of health insurance among adults aged 18-64 years,%,Crude Prevalence,5.4,5.4,,,3.8,7.4,Race/Ethnicity,"White, non-Hispanic",POINT (-75.57774116799965 39.008830667000495),10,SDOH,SDH09,CRDPREV,RACE,WHT
2022,2022,IA,Iowa,BRFSS,Cancer,Colorectal cancer screening among adults aged 45-75 years,%,Age-adjusted Prevalence,60.2,60.2,,,58.3,62.2,Race/Ethnicity,"White, non-Hispanic",POINT (-93.81649055599968 42.46940091300047),19,CAN,CAN06,AGEADJPREV,RACE,WHT
2019,2019,CA,California,BRFSS,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,%,Crude Prevalence,17.2,17.2,,,14.4,20.5,Race/Ethnicity,"Asian, non-Hispanic",POINT (-120.99999953799971 37.63864012300047),6,NPAW,NPW06,CRDPREV,RACE,ASN
2021,2021,IN,Indiana,BRFSS,Alcohol,Binge drinking prevalence among adults,%,Age-adjusted Prevalence,19.5,19.5,,,13.6,27.1,Race/Ethnicity,"Multiracial, non-Hispanic",POINT (-86.14996019399968 39.766910452000445),18,ALC,ALC06,AGEADJPREV,RACE,MRC
2020,2020,CO,Colorado,BRFSS,Alcohol,Binge drinking prevalence among adults,%,Crude Prevalence,17.9,17.9,,,17.0,18.9,Overall,Overall,POINT (-106.13361092099967 38.843840757000464),8,ALC,ALC06,CRDPREV,OVERALL,OVR
2020,2020,RI,Rhode Island,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older",Number,Number,2470.0,2470.0,,,,,Race/Ethnicity,"White, non-Hispanic",POINT (-71.52247031399963 41.70828019300046),44,CVD,CVD06,NMBR,RACE,WHT
2015,2019,AZ,Arizona,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause","per 100,000",Crude Rate,13.7,13.7,,,11.1,16.8,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",POINT (-111.76381127699972 34.865970280000454),4,CAN,CAN02,CRDRATE,RACE,API
2020,2020,VA,Virginia,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,6.8,6.8,,,5.1,8.8,Race/Ethnicity,Hispanic,POINT (-78.45789046299967 37.54268067400045),51,ALC,ALC09,CRDRATE,RACE,HIS
2019,2019,OR,Oregon,BRFSS,Immunization,Influenza vaccination among adults 18â€“64 who are at increased risk,%,Age-adjusted Prevalence,45.1,45.1,,,40.3,50.0,Race/Ethnicity,"White, non-Hispanic",POINT (-120.15503132599969 44.56744942400047),41,IMM,IMM02,AGEADJPREV,RACE,WHT
2020,2020,SC,South Carolina,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",Number,Number,11385.0,11385.0,,,,,Overall,Overall,POINT (-81.04537120699968 33.998821303000454),45,CVD,CVD09,NMBR,OVERALL,OVR
2022,2022,CT,Connecticut,BRFSS,Health Status,Frequent physical distress among adults,%,Age-adjusted Prevalence,9.6,9.6,,,8.4,11.0,Sex,Male,POINT (-72.64984095199964 41.56266102000046),9,HEA,HEA03,AGEADJPREV,SEX,SEXM
2022,2022,MA,Massachusetts,BRFSS,Social Determinants of Health,Routine checkup within the past year among adults,%,Crude Prevalence,84.0,84.0,,,82.6,85.3,Sex,Female,POINT (-72.08269067499964 42.27687047000046),25,SDOH,SDH12,CRDPREV,SEX,SEXF
2021,2021,AL,Alabama,BRFSS,Chronic Obstructive Pulmonary Disease,Current smoking among adults with chronic obstructive pulmonary disease,%,Crude Prevalence,43.1,43.1,,,36.0,50.6,Race/Ethnicity,"White, non-Hispanic",POINT (-86.63186076199969 32.84057112200048),1,COPD,COPD02,CRDPREV,RACE,WHT
